Order ID	Order Date	Order Priority	Order Quantity	Sales	Unit Price	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
40420	01/10/2011	High	22	59.08	2.69	Regular Air	1.49	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	01/12/2011
41254	01/10/2011	Critical	17	1782.68	104.86	Regular Air	5.81	Quebec	Corporate	Furniture	Office Furnishings	Medium Box	01/12/2011
32901	01/10/2011	Critical	13	49.74	3.83	Regular Air	0.5	British Columbia	Corporate	Office Supplies	Labels	Small Box	01/11/2011
20805	01/10/2011	High	12	69.98	5.83	Regular Air	6.98	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	1/13/2011
20805	01/10/2011	High	12	45.61	3.80	Regular Air	0.7	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	01/11/2011
41895	01/10/2011	Critical	8	27663.92	3457.99	Regular Air	24.49	British Columbia	Consumer	Technology	Copiers and Fax	Large Box	01/12/2011
42081	01/10/2011	Low	3	32.49	10.83	Regular Air	1.39	Ontario	Small Business	Office Supplies	Envelopes	Small Box	01/12/2011
20805	01/10/2011	High	3	17.7	5.90	Regular Air	4.79	Ontario	Home Office	Office Supplies	Paper	Small Box	01/11/2011
28773	02/10/2011	Low	48	2,174,419	45300.40	Regular Air	5	Alberta	Small Business	Technology	Telephones and Communication	Small Pack	2/17/2011
51461	02/10/2011	Not Specified	43	858.53	19.97	Regular Air	11.17	Manitoba	Corporate	Furniture	Office Furnishings	Large Box	02/12/2011
21989	02/10/2011	Low	35	3,814,171	108976.31	Regular Air	4.2	Ontario	Home Office	Technology	Telephones and Communication	Small Box	02/10/2011
33764	02/10/2011	Critical	31	226.15	7.30	Regular Air	2.35	Quebec	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	02/11/2011
49892	02/10/2011	Low	26	171.14	6.58	Regular Air	49	Quebec	Corporate	Office Supplies	Appliances	Large Box	02/10/2011
21989	02/10/2011	Low	9	118.95	13.22	Regular Air	6.2	Ontario	Home Office	Furniture	Office Furnishings	Wrap Bag	02/10/2011
33764	02/10/2011	Critical	6	10,298,855	1716475.83	Express Air	8.99	Alberta	Small Business	Technology	Telephones and Communication	Small Box	02/11/2011
33764	02/10/2011	Critical	4	539.82	134.96	Regular Air	19.99	Alberta	Small Business	Office Supplies	Storage & Organization	Small Box	02/12/2011
40034	03/10/2011	Medium	47	603.69	12.84	Express Air	4.86	Alberta	Consumer	Office Supplies	Paper	Small Box	03/11/2011
27554	03/10/2011	Critical	45	12,685,544	281900.98	Delivery Truck	40.19	Yukon	Small Business	Furniture	Tables	Jumbo Box	03/12/2011
58086	03/10/2011	Medium	31	1638.2	52.85	Regular Air	13.88	Manitoba	Corporate	Office Supplies	Paper	Small Box	03/11/2011
44610	03/10/2011	High	31	127.9	4.13	Regular Air	0.5	British Columbia	Consumer	Office Supplies	Labels	Small Box	03/10/2011
47714	03/10/2011	Medium	30	176.15	5.87	Regular Air	6.98	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	03/11/2011
47714	03/10/2011	Medium	29	2946.05	101.59	Delivery Truck	41.64	Ontario	Corporate	Furniture	Tables	Jumbo Box	03/11/2011
58086	03/10/2011	Medium	27	154.62	5.73	Regular Air	6.98	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	03/11/2011
20453	03/10/2011	Medium	23	450.39	19.58	Regular Air	6.15	Ontario	Home Office	Furniture	Office Furnishings	Small Pack	03/12/2011
10916	03/10/2011	Medium	23	135.31	5.88	Regular Air	5.01	British Columbia	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	03/10/2011
20453	03/10/2011	Medium	17	11,931,195	701835.00	Express Air	0.99	Ontario	Home Office	Technology	Telephones and Communication	Wrap Bag	03/12/2011
54081	03/10/2011	Low	2	57.5	28.75	Regular Air	1.99	British Columbia	Home Office	Technology	Computer Peripherals	Small Pack	03/12/2011
18182	04/10/2011	Medium	45	4598.73	102.19	Regular Air	19.99	Ontario	Corporate	Technology	Computer Peripherals	Small Box	04/12/2011
18182	04/10/2011	Medium	45	2673.08	59.40	Regular Air	52.2	Ontario	Corporate	Furniture	Office Furnishings	Medium Box	04/11/2011
13795	04/10/2011	Not Specified	37	1302.99	35.22	Regular Air	5.09	Northwest Territories	Small Business	Office Supplies	Paper	Small Box	04/11/2011
13795	04/10/2011	Not Specified	30	501.32	16.71	Regular Air	13.18	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	4/13/2011
13795	04/10/2011	Not Specified	23	275.16	11.96	Express Air	5.01	Northwest Territories	Small Business	Office Supplies	Paper	Small Box	4/13/2011
13569	04/10/2011	Critical	16	47.45	2.97	Regular Air	1.49	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	04/11/2011
13569	04/10/2011	Critical	13	563.18	43.32	Express Air	7.2	Yukon	Corporate	Office Supplies	Appliances	Small Box	04/12/2011
18182	04/10/2011	Medium	12	396.69	33.06	Express Air	8.74	Ontario	Corporate	Office Supplies	Storage & Organization	Small Box	04/12/2011
30657	05/10/2011	High	8	179.66	22.46	Regular Air	1.99	Saskachewan	Corporate	Technology	Computer Peripherals	Small Pack	05/12/2011
30657	05/10/2011	High	6	273.38	45.56	Express Air	16.71	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	05/11/2011
16519	06/10/2011	Medium	49	138.96	2.84	Regular Air	0.7	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	06/12/2011
37702	06/10/2011	Not Specified	44	601.78	13.68	Regular Air	4.51	Manitoba	Consumer	Office Supplies	Storage & Organization	Small Box	06/12/2011
53671	06/10/2011	Medium	43	6255.81	145.48	Regular Air	19.99	Ontario	Small Business	Office Supplies	Storage & Organization	Small Box	06/11/2011
53671	06/10/2011	Medium	41	236.68	5.77	Regular Air	5.01	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	06/11/2011
53671	06/10/2011	Medium	39	616.5	15.81	Regular Air	8.4	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	06/11/2011
16519	06/10/2011	Medium	39	158.97	4.08	Regular Air	2.99	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	06/12/2011
38274	06/10/2011	High	27	1199.57	44.43	Regular Air	16.36	Ontario	Consumer	Office Supplies	Storage & Organization	Small Box	06/12/2011
9095	06/10/2011	High	23	294.91	12.82	Regular Air	6.27	Saskachewan	Small Business	Office Supplies	Storage & Organization	Medium Box	06/12/2011
38274	06/10/2011	High	10	4,842,195	484219.50	Express Air	1.25	Ontario	Consumer	Technology	Telephones and Communication	Small Pack	06/11/2011
38274	06/10/2011	High	9	1225.37	136.15	Regular Air	24.49	Ontario	Consumer	Furniture	Chairs & Chairmats	Large Box	06/12/2011
12481	07/10/2011	Critical	37	744	20.11	Regular Air	1.99	Alberta	Corporate	Technology	Computer Peripherals	Small Pack	07/12/2011
43298	07/10/2011	Not Specified	33	5964.19	180.73	Regular Air	24.49	Alberta	Consumer	Technology	Copiers and Fax	Large Box	07/12/2011
49126	07/10/2011	Low	33	5661.08	171.55	Delivery Truck	30	Manitoba	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	7/17/2011
483	07/10/2011	High	30	49,657,595	1655253.17	Regular Air	3.99	Nunavut	Corporate	Technology	Telephones and Communication	Small Box	07/12/2011
54977	07/10/2011	Low	24	344.25	14.34	Regular Air	6.46	British Columbia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	7/14/2011
43298	07/10/2011	Not Specified	15	109.2	7.28	Regular Air	7.37	Alberta	Consumer	Office Supplies	Paper	Small Box	07/12/2011
12481	07/10/2011	Critical	12	3,888,665	324055.42	Regular Air	0.99	Alberta	Corporate	Technology	Telephones and Communication	Small Pack	07/10/2011
54977	07/10/2011	Low	12	64.77	5.40	Regular Air	1	British Columbia	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	7/15/2011
39683	08/10/2011	High	41	8387.1	204.56	Regular Air	18.06	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Large Box	08/11/2011
39683	08/10/2011	High	31	615.58	19.86	Regular Air	5.23	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	8/13/2011
39683	08/10/2011	High	30	68.14	2.27	Regular Air	0.78	Northwest Territories	Corporate	Office Supplies	Rubber Bands	Wrap Bag	08/12/2011
24387	08/10/2011	Critical	23	1003.31	43.62	Regular Air	14.45	Northwest Territories	Small Business	Furniture	Office Furnishings	Large Box	08/11/2011
52288	08/10/2011	High	19	1410.44	74.23	Regular Air	19.99	British Columbia	Home Office	Furniture	Office Furnishings	Small Box	08/11/2011
24387	08/10/2011	Critical	17	6048.18	355.78	Delivery Truck	60	Northwest Territories	Small Business	Furniture	Tables	Jumbo Drum	08/10/2011
39683	08/10/2011	High	6	126.02	21.00	Regular Air	6.67	Northwest Territories	Corporate	Furniture	Office Furnishings	Small Pack	08/11/2011
14368	09/10/2011	High	37	1218.08	32.92	Regular Air	8.99	Ontario	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	09/12/2011
2436	09/10/2011	Not Specified	14	330.21	23.59	Express Air	5.47	Yukon	Corporate	Office Supplies	Paper	Small Box	9/13/2011
13702	09/10/2011	Low	6	209	34.83	Regular Air	7.5	Northwest Territories	Small Business	Office Supplies	Paper	Small Box	9/14/2011
10752	09/10/2011	Critical	5	95.38	19.08	Regular Air	13.18	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	09/11/2011
14368	09/10/2011	High	5	522.06	104.41	Regular Air	13.99	Ontario	Consumer	Furniture	Office Furnishings	Medium Box	09/11/2011
54084	09/10/2011	Critical	3	160.52	53.51	Delivery Truck	14.19	Alberta	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	09/12/2011
55809	09/10/2011	Critical	2	250.7	125.35	Delivery Truck	45	Ontario	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	09/12/2011
7075	10/10/2011	Low	43	83.34	1.94	Regular Air	2.58	Quebec	Corporate	Office Supplies	Rubber Bands	Wrap Bag	10/14/2011
2532	10/10/2011	High	39	282.07	7.23	Regular Air	0.49	Nunavut	Corporate	Office Supplies	Labels	Small Box	10/11/2011
2532	10/10/2011	High	24	426,037	17751.54	Regular Air	2.5	Nunavut	Corporate	Technology	Telephones and Communication	Wrap Bag	10/11/2011
52675	10/10/2011	Medium	22	52.62	2.39	Regular Air	1.12	British Columbia	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	10/12/2011
7075	10/10/2011	Low	15	241.89	16.13	Regular Air	10.68	Quebec	Corporate	Office Supplies	Storage & Organization	Small Box	10/12/2011
9127	10/10/2011	Not Specified	7	2039.56	291.37	Express Air	35	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Large Box	10/12/2011
52675	10/10/2011	Medium	4	20.25	5.06	Regular Air	2.39	British Columbia	Small Business	Technology	Computer Peripherals	Small Pack	10/12/2011
35587	11/10/2011	Critical	43	208.77	4.86	Regular Air	5.72	British Columbia	Consumer	Furniture	Office Furnishings	Small Pack	11/11/2011
37223	11/10/2011	Low	40	679.52	16.99	Regular Air	9.47	Ontario	Home Office	Office Supplies	Storage & Organization	Small Box	11/17/2011
37223	11/10/2011	Low	38	5176.27	136.22	Regular Air	35	Ontario	Home Office	Office Supplies	Storage & Organization	Large Box	11/15/2011
11652	11/10/2011	Not Specified	37	223.82	6.05	Regular Air	10.39	Ontario	Home Office	Office Supplies	Paper	Small Box	11/11/2011
17926	11/10/2011	Critical	37	608.33	16.44	Regular Air	8.78	British Columbia	Consumer	Office Supplies	Storage & Organization	Small Box	11/12/2011
11652	11/10/2011	Not Specified	35	1154.14	32.98	Regular Air	5.5	Ontario	Home Office	Technology	Computer Peripherals	Small Box	11/11/2011
28870	11/10/2011	High	35	33,109,455	945984.43	Regular Air	2.5	Northwest Territories	Corporate	Technology	Telephones and Communication	Small Box	11/13/2011
6432	11/10/2011	Critical	30	311.08	10.37	Regular Air	4.5	Ontario	Corporate	Office Supplies	Appliances	Small Box	11/12/2011
28870	11/10/2011	High	27	1154.89	42.77	Regular Air	6.5	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	11/11/2011
11652	11/10/2011	Not Specified	25	122.09	4.88	Regular Air	2.04	Ontario	Home Office	Office Supplies	Paper	Wrap Bag	11/12/2011
37223	11/10/2011	Low	21	2731.73	130.08	Express Air	8.99	Ontario	Home Office	Technology	Telephones and Communication	Small Box	11/14/2011
11652	11/10/2011	Not Specified	1	614,635	614635.00	Regular Air	8.99	Ontario	Home Office	Technology	Telephones and Communication	Small Box	11/12/2011
22848	12/10/2011	Not Specified	45	5921.74	131.59	Delivery Truck	30	Yukon	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	12/12/2011
12262	12/10/2011	Low	45	1,212,928	26953.96	Delivery Truck	45.51	Yukon	Home Office	Furniture	Tables	Jumbo Box	12/15/2011
33219	12/10/2011	High	32	7341.96	229.44	Delivery Truck	64.2	Ontario	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	12/11/2011
47265	12/10/2011	Critical	31	187.13	6.04	Regular Air	5.46	Quebec	Home Office	Office Supplies	Paper	Small Box	12/11/2011
21927	12/10/2011	High	23	8225.24	357.62	Delivery Truck	30	Yukon	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	12/11/2011
22848	12/10/2011	Not Specified	20	140.37	7.02	Regular Air	49	Yukon	Home Office	Office Supplies	Appliances	Large Box	12/11/2011
15941	12/10/2011	Not Specified	15	951.09	63.41	Delivery Truck	36.61	Quebec	Consumer	Furniture	Bookcases	Jumbo Box	12/12/2011
6912	12/10/2011	Not Specified	14	294.52	21.04	Regular Air	5.94	Quebec	Small Business	Office Supplies	Appliances	Medium Box	12/12/2011
57510	12/10/2011	Not Specified	6	48.05	8.01	Regular Air	5.2	Saskachewan	Corporate	Office Supplies	Paper	Small Box	12/10/2011
22848	12/10/2011	Not Specified	4	68.16	17.04	Regular Air	6.5	Yukon	Home Office	Technology	Computer Peripherals	Small Box	12/12/2011
4134	01/11/2011	Critical	48	6403.39	133.40	Delivery Truck	54.74	Yukon	Small Business	Furniture	Bookcases	Jumbo Box	1/13/2011
46468	01/11/2011	Critical	46	7535.96	163.83	Regular Air	19.99	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	01/12/2011
46468	01/11/2011	Critical	41	1618.31	39.47	Express Air	1.99	Ontario	Home Office	Technology	Computer Peripherals	Small Pack	1/13/2011
21670	01/11/2011	High	24	1965.21	81.88	Regular Air	19.99	Ontario	Home Office	Furniture	Office Furnishings	Small Box	01/12/2011
4134	01/11/2011	Critical	23	757.91	32.95	Regular Air	4	Yukon	Small Business	Technology	Computer Peripherals	Small Box	01/11/2011
12773	01/11/2011	Low	21	77.62	3.70	Regular Air	3.97	Prince Edward Island	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	1/16/2011
12773	01/11/2011	Low	19	130.67	6.88	Regular Air	7.86	Prince Edward Island	Corporate	Office Supplies	Paper	Small Box	1/16/2011
12773	01/11/2011	Low	15	67.41	4.49	Regular Air	6.6	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	1/20/2011
12773	01/11/2011	Low	6	17	2.83	Regular Air	1.49	Prince Edward Island	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	1/13/2011
46468	01/11/2011	Critical	1	11.87	11.87	Regular Air	5.4	Ontario	Home Office	Office Supplies	Paper	Small Box	1/13/2011
6403	02/11/2011	Low	41	17874.26	435.96	Regular Air	19.99	Ontario	Small Business	Office Supplies	Storage & Organization	Small Box	2/13/2011
34243	02/11/2011	High	40	297.34	7.43	Express Air	11.15	British Columbia	Home Office	Office Supplies	Paper	Small Box	02/12/2011
34243	02/11/2011	High	35	1264.13	36.12	Regular Air	35	British Columbia	Home Office	Office Supplies	Storage & Organization	Large Box	2/13/2011
34243	02/11/2011	High	10	89.04	8.90	Regular Air	8.54	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	2/13/2011
18244	02/11/2011	Critical	1	172.34	172.34	Regular Air	24.49	Ontario	Home Office	Furniture	Chairs & Chairmats	Large Box	2/13/2011
50465	03/11/2011	Medium	29	1337.08	46.11	Regular Air	35	Manitoba	Small Business	Office Supplies	Storage & Organization	Large Box	3/13/2011
55271	03/11/2011	Medium	16	1648.33	103.02	Delivery Truck	42	Manitoba	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	3/13/2011
12867	03/11/2011	Not Specified	6	127.49	21.25	Express Air	4	Manitoba	Corporate	Technology	Computer Peripherals	Small Box	03/11/2011
52423	04/11/2011	Critical	49	1734.4	35.40	Regular Air	1.99	British Columbia	Home Office	Technology	Computer Peripherals	Small Pack	4/13/2011
6180	04/11/2011	Medium	44	2,443,342	55530.50	Regular Air	3.99	Alberta	Home Office	Technology	Telephones and Communication	Small Box	4/13/2011
49027	04/11/2011	High	41	708.83	17.29	Regular Air	8.99	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	04/12/2011
5251	04/11/2011	Medium	38	3,821,039	100553.66	Express Air	5.99	Ontario	Corporate	Technology	Telephones and Communication	Small Box	4/13/2011
23522	04/11/2011	Critical	36	233.38	6.48	Regular Air	8.73	Quebec	Small Business	Office Supplies	Paper	Small Box	4/13/2011
15907	04/11/2011	High	36	1837.44	51.04	Delivery Truck	54.11	Northwest Territories	Home Office	Furniture	Bookcases	Jumbo Box	4/13/2011
15907	04/11/2011	High	36	3722.29	103.40	Express Air	13.99	Northwest Territories	Home Office	Furniture	Office Furnishings	Medium Box	4/14/2011
45025	04/11/2011	High	26	73.82	2.84	Regular Air	1.49	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	4/14/2011
52423	04/11/2011	Critical	25	1128.03	45.12	Regular Air	6.22	British Columbia	Home Office	Office Supplies	Storage & Organization	Small Box	04/12/2011
23522	04/11/2011	Critical	20	10,778,085	538904.25	Express Air	8.99	Quebec	Small Business	Technology	Telephones and Communication	Small Box	4/13/2011
23522	04/11/2011	Critical	19	2899.98	152.63	Regular Air	5.5	Quebec	Small Business	Technology	Computer Peripherals	Small Box	04/12/2011
23522	04/11/2011	Critical	8	180.43	22.55	Regular Air	11.17	Ontario	Small Business	Furniture	Office Furnishings	Large Box	04/12/2011
15907	04/11/2011	High	4	28.05	7.01	Regular Air	2.17	Northwest Territories	Home Office	Office Supplies	Paper	Wrap Bag	04/12/2011
53127	05/11/2011	High	50	1893.29	37.87	Regular Air	2.99	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	05/12/2011
53127	05/11/2011	High	49	2,628,047	53633.61	Regular Air	19.99	Ontario	Consumer	Technology	Telephones and Communication	Small Box	5/13/2011
12322	05/11/2011	Critical	36	3436.9	95.47	Express Air	39.61	Ontario	Small Business	Furniture	Office Furnishings	Medium Box	5/13/2011
4871	06/11/2011	Critical	26	238.34	9.17	Regular Air	3.98	Saskachewan	Consumer	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	6/14/2011
24519	06/11/2011	Critical	22	127.56	5.80	Regular Air	5.63	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	06/12/2011
4070	06/11/2011	High	22	646.07	29.37	Express Air	1.99	Manitoba	Home Office	Technology	Computer Peripherals	Small Pack	06/11/2011
58496	06/11/2011	Not Specified	20	137.97	6.90	Regular Air	10.05	Quebec	Small Business	Office Supplies	Paper	Small Box	6/13/2011
4871	06/11/2011	Critical	8	775.74	96.97	Delivery Truck	42	Saskachewan	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	6/13/2011
23107	06/11/2011	Medium	7	43.29	6.18	Regular Air	7.57	New Brunswick	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	6/14/2011
31618	07/11/2011	Critical	14	403.17	28.80	Regular Air	1.49	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	07/11/2011
